,County,Year,Total Number of PA.gov Overdoses Per County/Year,Percent Narcan Admin Per County/Year,Percent Survive Overdose Per County/Year,%Arrests Fentanyl,Legal Opiod Dispense per Person,Risky Opiod Prescribe per Person
86,Monroe,2019,116,0.646551724137931,0.7155172413793104,6.185567010309279,1.4342748341026692,0.12196944043439258
87,Monroe,2020,119,0.6722689075630253,0.7478991596638656,3.389830508474576,1.302178022539462,0.1024466390669946
88,Franklin,2018,67,0.7014925373134329,0.7761194029850746,9.523809523809524,1.6482285868198958,0.14193039273529487
89,Franklin,2019,51,0.5294117647058824,0.6470588235294118,25.0,1.4257758510119796,0.10716517456327117
90,Franklin,2020,79,0.5822784810126582,0.759493670886076,52.17391304347826,1.2146613908626835,0.08703344745485211
91,Franklin,2021,73,0.6027397260273972,0.7123287671232876,54.54545454545454,0.8939577537589461,0.06142687212683093
92,Lancaster,2018,179,0.7206703910614525,0.776536312849162,7.575757575757576,1.134785002821058,0.13468257671108025
93,Lancaster,2019,182,0.7197802197802198,0.8021978021978022,15.686274509803921,1.0347980592566874,0.11118817180967261
94,Lancaster,2020,147,0.7210884353741497,0.7551020408163265,21.27659574468085,0.9564939311083142,0.09999373245564068
95,Lancaster,2021,133,0.7368421052631579,0.7744360902255639,20.51282051282051,0.6948076575971638,0.06895525495718864
96,Berks,2018,94,0.6808510638297872,0.7340425531914894,0.0,1.165115227037955,0.12543680876019297
97,Berks,2019,77,0.7142857142857143,0.7142857142857143,40.57971014492754,1.0386336682608563,0.09816807314462667
98,Berks,2020,86,0.6511627906976745,0.6627906976744186,20.77922077922078,0.9374086216826901,0.083916689111699
99,Berks,2021,61,0.6885245901639344,0.6721311475409836,32.55813953488372,0.6833384378130297,0.05976089551596483
100,Mifflin,2018,13,0.6153846153846154,0.5384615384615384,0.0,3.8314392215503976,0.1866291745226795
101,Mifflin,2019,3,0.3333333333333333,0.3333333333333333,0.0,3.2308018551026163,0.1333710421949158
102,Mifflin,2020,10,0.7,0.9,0.0,2.4555501376156728,0.11219828016533386
103,Mifflin,2021,10,0.7,0.8,10.0,1.698369814029647,0.06987763831879158
104,Westmoreland,2018,104,0.6923076923076923,0.7596153846153846,4.395604395604396,1.8312591953488242,0.16783980849426075
105,Westmoreland,2019,121,0.6528925619834711,0.7107438016528925,13.043478260869565,1.6494710753588617,0.12902639970901955
106,Westmoreland,2020,150,0.6666666666666666,0.6933333333333334,11.818181818181818,1.496074386107375,0.10764207964022184
107,Westmoreland,2021,145,0.6275862068965518,0.6206896551724138,4.191616766467066,1.0803441658973165,0.07286363803825886
108,Crawford,2018,19,0.47368421052631576,0.47368421052631576,13.043478260869565,2.833746932259525,0.1773693678667588
109,Crawford,2019,18,0.6111111111111112,0.6666666666666666,28.57142857142857,2.464736114751364,0.14183075603421572
110,Crawford,2020,19,0.5263157894736842,0.6842105263157895,25.53191489361702,2.258405489766256,0.1257656699092187
111,Crawford,2021,31,0.6129032258064516,0.5806451612903226,29.88505747126437,1.6463493156015154,0.08854664350990017
112,Mercer,2018,100,0.89,0.9,50.0,2.684331146296497,0.19097630408849364
113,Mercer,2019,36,0.9722222222222222,0.8333333333333334,3.7037037037037033,2.3818300618154216,0.15367801756859342
114,Mercer,2020,14,0.8571428571428571,0.9285714285714286,40.0,2.208558182409717,0.1390315271868561
